Year,Rank,SpacerDD,Player, AvgDist ,TotDist,TotDrives
1991,145,,Mike Smith, 255.6 ,"52,134",204
1991,145,,Brian Tennyson, 255.6 ,"46,522",182
1991,148,,Lance Ten Broeck, 255.5 ,"25,548",100
1991,149,,Curtis Strange, 255.3 ,"33,706",132
1991,149,,Bob Tway, 255.3 ,"38,805",152
1991,151,,Bob Estes, 254.7 ,"50,949",200
1991,151,,Kenny Knox, 254.7 ,"59,080",232
1991,153,,Bob Eastwood, 254.5 ,"37,668",148
1991,153,,David Edwards, 254.5 ,"49,371",194
1991,153,,Wayne Grady, 254.5 ,"32,581",128
1991,156,,Mike Donald, 254.4 ,"52,412",206
1991,156,,Craig Rudolph, 254.4 ,"34,091",134
1991,158,,Tom Byrum, 254.1 ,"50,558",199
1991,159,,Andy North, 254.0 ,"26,922",106
1991,160,,Willie Wood, 253.7 ,"39,077",154
1991,161,,D.A. Weibring, 253.6 ,"43,118",170
1991,162,,David Frost, 253.5 ,"45,627",180
1991,163,,Doug Tewell, 253.4 ,"34,467",136
1991,164,,Scott Simpson, 253.0 ,"32,894",130
1991,165,,Fred Funk, 252.3 ,"48,940",194
1991,166,,Mark Wiebe, 252.2 ,"45,905",182
1991,167,,Jerry Haas, 252.1 ,"49,418",196
1991,168,,Jim Booros, 252.0 ,"48,379",192
1991,168,,Brian Claar, 252.0 ,"52,173",207
1991,168,,Larry Mize, 252.0 ,"45,864",182
1991,168,,Corey Pavin, 252.0 ,"49,890",198
1991,172,,John Mahaffey, 251.7 ,"35,232",140
1991,173,,Loren Roberts, 251.5 ,"53,813",214
1991,174,,Brad Lardon, 251.3 ,"30,904",123
1991,175,,Peter Persons, 251.1 ,"52,227",208
1991,176,,Bill Buttner, 250.9 ,"39,649",158
1991,177,,Kim Young, 250.6 ,"26,562",106
1991,178,,David Canipe, 249.6 ,"44,934",180
1991,178,,Larry Rinker, 249.6 ,"40,437",162
1991,180,,Robert Thompson, 249.5 ,"30,440",122
1991,181,,John Inman, 248.5 ,"49,197",198
1991,181,,Tommy Moore, 248.5 ,"29,320",118
1991,183,,Pat McGowan, 248.4 ,"31,791",128
1991,184,,Mike Reid, 248.1 ,"34,237",138
1991,185,,Ed Fiori, 248.0 ,"49,592",200
1991,186,,Stan Utley, 247.8 ,"45,601",184
1991,187,,Hale Irwin, 247.6 ,"29,717",120
1991,188,,Morris Hatalsky, 247.4 ,"41,063",166
1991,189,,Scott Verplank, 240.8 ,"26,487",110
1991,,,tour average, 260.7 ,,
1992,1,,John Daly, 283.4 ,"44,216",156
1992,2,,Phil Blackmar, 276.5 ,"44,241",160
1992,3,,John Adams, 275.8 ,"51,016",185
1992,4,,Kelly Gibson, 275.3 ,"51,206",186
1992,5,,Fred Couples, 274.8 ,"46,158",168
1992,6,,Ed Humenik, 274.6 ,"54,639",199
1992,7,,Duffy Waldorf, 274.0 ,"47,132",172
1992,8,,John Elliott, 273.7 ,"31,203",114
1992,8,,Neal Lancaster, 273.7 ,"62,669",229
1992,10,,Davis Love III, 272.8 ,"50,186",184
1992,11,,Tom Lehman, 272.2 ,"55,529",204
1992,12,,Carl Cooper, 272.1 ,"41,365",152
1992,13,,Dan Pohl, 271.4 ,"32,572",120
1992,14,,Greg Whisman, 271.3 ,"42,323",156
1992,15,,Mark Calcavecchia, 271.1 ,"51,511",190
1992,16,,Dan Forsman, 270.3 ,"58,917",218
1992,17,,Steve Lamontagne, 270.2 ,"47,547",176
1992,17,,Andrew Magee, 270.2 ,"51,870",192
1992,19,,Mike Standly, 269.9 ,"53,445",198
1992,20,,"Jim Gallagher, Jr.", 269.5 ,"56,596",210
1992,20,,Larry Silveira, 269.5 ,"28,832",107
1992,22,,Tom Purtzer, 269.3 ,"44,171",164
1992,23,,Joey Sindelar, 269.2 ,"57,330",213
1992,24,,Lon Hinkle, 269.1 ,"31,220",116
1992,24,,Mike Sullivan, 269.1 ,"43,049",160
1992,26,,Tommy Armour III, 268.9 ,"43,566",162
1992,27,,Marco Dawson, 268.8 ,"43,000",160
1992,28,,Bruce Lietzke, 268.7 ,"35,471",132
1992,28,,Craig Stadler, 268.7 ,"44,067",164
1992,30,,Steve Elkington, 268.1 ,"46,120",172
1992,30,,Mike Springer, 268.1 ,"45,574",170
1992,32,,Greg Norman, 268.0 ,"31,083",116
1992,33,,John Huston, 267.9 ,"55,714",208
1992,34,,Paul Azinger, 267.5 ,"46,004",172
1992,35,,Jodie Mudd, 267.4 ,"35,298",132
1992,36,,Bill Glasson, 267.2 ,"27,792",104
1992,37,,Gary Hallberg, 266.8 ,"46,428",174
1992,37,,Kenny Perry, 266.8 ,"43,760",164
1992,39,,Jim McGovern, 266.7 ,"53,881",202
1992,40,,Jay Delsing, 266.5 ,"49,563",186
1992,41,,Brad Bell, 266.1 ,"28,734",108
1992,41,,Greg Twiggs, 266.1 ,"27,673",104
1992,43,,Ted Schulz, 266.0 ,"56,390",212
1992,44,,Ronnie Black, 265.9 ,"47,334",178
1992,45,,Payne Stewart, 265.8 ,"43,599",164
1992,46,,Gene Sauers, 265.7 ,"40,916",154
1992,47,,Donnie Hammond, 265.6 ,"35,053",132
1992,47,,David Peoples, 265.6 ,"52,061",196
1992,49,,Brad Bryant, 265.5 ,"60,010",226
1992,49,,Brandel Chamblee, 265.5 ,"45,127",170
1992,49,,Chris Tucker, 265.5 ,"44,070",166
1992,52,,Bill Sander, 265.2 ,"26,782",101
1992,53,,Raymond Floyd, 264.8 ,"31,771",120
1992,53,,Jeff Maggert, 264.8 ,"47,129",178
1992,55,,Robert Gamez, 264.1 ,"41,732",158
1992,56,,John Riegger, 264.0 ,"36,954",140
1992,56,,Fuzzy Zoeller, 264.0 ,"32,730",124
1992,58,,Gil Morgan, 263.9 ,"45,916",174
1992,58,,Nick Price, 263.9 ,"52,260",198
1992,60,,Steve Pate, 263.8 ,"55,404",210
1992,61,,Brad Fabel, 263.7 ,"49,577",188
1992,62,,Tom Sieckmann, 263.6 ,"49,023",186
1992,62,,Richard Zokol, 263.6 ,"35,324",134
1992,64,,Roger Maltbie, 263.5 ,"33,732",128
1992,65,,Robin Freeman, 263.3 ,"44,233",168
1992,66,,Bob Gilder, 263.1 ,"49,469",188
1992,67,,Robert Wrenn, 263.0 ,"43,132",164
1992,68,,Patrick Burke, 262.8 ,"47,039",179
1992,69,,John Cook, 262.7 ,"41,501",158
1992,70,,P.H. Horgan III, 262.6 ,"39,395",150
1992,71,,Dudley Hart, 262.5 ,"49,874",190
1992,72,,Russ Cochran, 262.2 ,"50,083",191
1992,73,,Blaine McCallister, 262.0 ,"50,295",192
1992,74,,Scott Gump, 261.9 ,"58,147",222
1992,75,,Olin Browne, 261.6 ,"47,080",180
1992,76,,Dan Halldorson, 261.5 ,"44,981",172
1992,77,,Bob Estes, 261.4 ,"46,538",178
1992,77,,Greg Hickman, 261.4 ,"33,458",128
1992,77,,Jim Woodward, 261.4 ,"36,597",140
1992,80,,Rocco Mediate, 261.3 ,"42,861",164
1992,81,,Joel Edwards, 261.2 ,"28,205",108
1992,81,,David Toms, 261.2 ,"45,452",174
1992,83,,Mark McCumber, 261.1 ,"41,772",160
1992,84,,Fran Quinn, 260.9 ,"31,306",120
1992,84,,John Ross, 260.9 ,"44,883",172
1992,86,,Scott Hoch, 260.5 ,"30,737",118
1992,86,,Tom Kite, 260.5 ,"47,416",182
1992,88,,Peter Jacobsen, 260.4 ,"48,440",186
1992,88,,Greg Lesher, 260.4 ,"40,629",156
1992,90,,Fulton Allem, 260.3 ,"51,548",198
1992,90,,Mike Hulbert, 260.3 ,"57,271",220
1992,90,,Tim Simpson, 260.3 ,"35,395",136
1992,93,,Howard Twitty, 260.2 ,"44,234",170
1992,94,,Billy Ray Brown, 260.1 ,"39,011",150
1992,94,,Dick Mast, 260.1 ,"37,969",146
1992,96,,Chip Beck, 260.0 ,"46,274",178
1992,96,,Jay Don Blake, 260.0 ,"40,559",156
1992,96,,Bruce Zabriski, 260.0 ,"41,347",159
